date,channel_optimize,impression,cost,advertising_new_user,day1_revenue,advertising_day7_revenue,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,kpi_day7_revenue,kpi_new_user,retention,active_revenue
1/1/2022,AppleSearch_ROAS,"5,498",1249.56,71,9.39,62.62,142.95,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Applovin_AEO,"25,688",1755.88,139,52.6,259.12,381.31,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Applovin_INSTALL,"5,516",450,36,81.21,754.35,792,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Facebook_AEO,"626,632",4224.18,0,0,0,0,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Facebook_INSTALL,"4,187",36.29,0,0,0,0,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Facebook_ROAS,"573,130",10764.04,0,0,0,0,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,GoogleUAC_AEO,"74,728",3922.67,11,4.15,33.98,57.41,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,IronSource_INSTALL,"40,554",1019.34,198,46.44,220.93,297.22,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Liftoff_OTHER,"532,721",12266.19,803,251.85,1573.47,3060.59,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Moloco_ROAS,"10,027,961",7512.99,786,120.25,896.4,1670.93,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Unity_INSTALL,"79,248",2304.24,511,145.41,656.87,870.21,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Unity_ROAS,"30,592",2132.01,112,19.15,294.76,464.32,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/1/2022,Vungle_ROAS,"117,741",2873,319,75.42,293.78,673.86,0,0,0,0,0,8416.6,4320,0.4884,40848.45
1/2/2022,AppleSearch_ROAS,5986,1257.47,76,3.78,191.1,332.09,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Applovin_AEO,18724,2247.81,99,8.7,288.42,533.23,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Applovin_INSTALL,4895,390,38,14.59,52.37,77.83,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Facebook_AEO,422058,4313.99,0,0,0,0,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Facebook_INSTALL,4803,36.63,0,0,0,0,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Facebook_ROAS,555692,11008.09,0,0,0,0,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,GoogleUAC_AEO,90000,3963.57,13,0.68,43.04,86.2,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,IronSource_INSTALL,55337,2219.37,320,111.74,417.79,618.1,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Liftoff_OTHER,527868,12466.12,857,258.16,1559.99,2956.75,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Moloco_ROAS,10322028,7518.77,925,106.45,755.57,1643.31,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Unity_INSTALL,77899,2302.96,456,134.09,542.68,821.61,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Unity_ROAS,25788,2126.06,134,30.75,273.78,446.94,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/2/2022,Vungle_ROAS,142391,3640,311,9.71,264.75,525.34,0,0,0,0,0,7773.88,4740,0.4892,38377.71
1/3/2022,AppleSearch_ROAS,4062,1289.06,58,15.46,223.79,427.21,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Applovin_AEO,13750,1923.96,109,24.43,457.95,1272.34,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Applovin_INSTALL,6026,450,24,10.21,51.89,81.41,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Facebook_AEO,488262,4122.09,0,0,0,0,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Facebook_INSTALL,3358,35.2,0,0,0,0,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Facebook_ROAS,574367,10548.78,0,0,0,0,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,GoogleUAC_AEO,79439,4011.99,11,0.33,21.55,32.43,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,IronSource_INSTALL,60416,2192.43,183,54.91,274.74,358.44,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Liftoff_OTHER,495732,11519.53,736,197.84,1725.91,3231.24,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Moloco_ROAS,10226115,7517.69,844,313.71,1473.94,2813.36,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Unity_INSTALL,81811,2304.03,402,140.55,663.31,922.14,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Unity_ROAS,23767,2105.17,118,81.66,232.36,330.63,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/3/2022,Vungle_ROAS,94964,2427,192,6.71,139.86,268.31,0,0,0,0,0,7627.23,4051,0.4828,38159.09
1/4/2022,AppleSearch_ROAS,3515,1269.68,53,22.63,73.42,130.72,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Applovin_AEO,13397,1472.1,126,12.34,345.45,539.71,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Applovin_INSTALL,5154,290,21,7.44,39.13,56.32,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Facebook_AEO,494812,4302.43,0,0,0,0,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Facebook_INSTALL,3843,35.37,0,0,0,0,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Facebook_ROAS,627005,11198.2,0,0,0,0,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,GoogleUAC_AEO,90817,3926.24,9,23.18,42.61,76.69,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,IronSource_INSTALL,59527,1535.61,202,79.54,213.72,280.31,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Liftoff_OTHER,492472,11880.5,675,127.31,1075.35,2201.05,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Moloco_ROAS,10700699,7514.36,784,66.59,921.05,1804.02,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Unity_INSTALL,83603,2312.74,430,158.14,655.19,884.43,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Unity_ROAS,26225,2206.1,120,18.2,121.28,254.16,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/4/2022,Vungle_ROAS,112872,2303,246,32.01,281.47,494.09,0,0,0,0,0,7303.1,4045,0.4816,29956.11
1/5/2022,AppleSearch_ROAS,3916,1178.41,72,24.23,388.79,1046.43,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Applovin_AEO,25389,1861.65,109,57.66,239.54,387.81,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Applovin_INSTALL,6532,370,32,27.18,85.01,126.96,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Applovin_ROAS,16799,296.7,167,18.57,207.35,353.29,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Facebook_AEO,532451,4314.43,0,0,0,0,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Facebook_INSTALL,3471,36.02,0,0,0,0,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Facebook_ROAS,610744,11042.4,0,0,0,0,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,GoogleUAC_AEO,70899,3498.52,12,1.35,24.57,53.23,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,IronSource_INSTALL,52731,1411.28,179,78.12,274.54,357.72,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Liftoff_OTHER,537542,11997.82,710,156.37,1481.28,2514.21,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Moloco_ROAS,10953869,7514.37,746,127.4,865.49,1924,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Unity_INSTALL,77586,2289.61,418,120.74,438.15,571.69,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Unity_ROAS,32951,2323.41,110,47.05,376.75,680.11,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/5/2022,Vungle_ROAS,127008,3499,297,32.9,325.46,630.02,0,0,0,0,0,7652.25,4223,0.488,30735.04
1/6/2022,AppleSearch_ROAS,4759,1525.9,72,27.28,144.55,245.2,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Applovin_AEO,19209,2211.63,133,41.68,343.13,524.86,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Applovin_INSTALL,4216,306,5,4.02,9.1,17.31,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Applovin_ROAS,14503,1309.03,122,32.83,187.17,247.96,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Facebook_AEO,537340,4338.98,0,0,0,0,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Facebook_INSTALL,2992,35.93,0,0,0,0,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Facebook_ROAS,569768,10874.56,0,0,0,0,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,GoogleUAC_AEO,91721,3905.34,11,0.76,29.9,55.45,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,IronSource_INSTALL,49353,1160.68,171,64.3,234.82,407.98,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Liftoff_OTHER,531754,12485.42,693,138,2417.85,4391.09,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Moloco_ROAS,10700947,7351.94,756,119.14,1163.96,1959.81,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Unity_INSTALL,85739,2308.92,418,163.51,548.69,733.05,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Unity_ROAS,30258,2473.86,142,50.66,383.63,597.09,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/6/2022,Vungle_ROAS,124318,3383,280,44.91,253.27,479.07,0,0,0,0,0,9675.28,4220,0.4583,34398.91
1/7/2022,AppleSearch_ROAS,4925,1443.34,71,6.35,75.45,139.23,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Applovin_AEO,31042,2084.05,151,75.89,427.05,676.63,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Applovin_INSTALL,1555,186,9,2.18,5.77,12.9,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Applovin_ROAS,19599,2727.57,79,53.77,250.16,409.29,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Facebook_AEO,593515,4555.07,0,0,0,0,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Facebook_INSTALL,2976,36.17,0,0,0,0,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Facebook_ROAS,594477,11523.36,0,0,0,0,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,GoogleUAC_AEO,106613,4391.4,15,1.52,12.71,101.18,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,IronSource_INSTALL,50144,1184.12,146,46.78,163.48,214.01,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Liftoff_OTHER,456326,12267.8,710,578.9,3844.16,6328.12,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Moloco_ROAS,9972433,7515.06,835,364.31,1615.83,2774.37,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Unity_INSTALL,111941,3172.48,526,208.54,832.67,1461.55,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Unity_ROAS,33678,2181.25,110,24.01,110.18,190.04,0,0,0,0,0,11313,4529,0.4741,34241.64
1/7/2022,Vungle_ROAS,135109,3607,288,33.09,439.39,716.41,0,0,0,0,0,11313,4529,0.4741,34241.64
1/8/2022,AppleSearch_ROAS,5853,1707.15,99,23.94,214.31,402.96,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Applovin_AEO,27593,2269.84,188,47.99,309.6,594.15,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Applovin_INSTALL,2766,102,9,11.97,73.31,89.24,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Applovin_ROAS,12898,3050.86,86,27.78,130.38,221.51,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Facebook_AEO,612529,4731.48,0,0,0,0,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Facebook_INSTALL,4133,39.26,0,0,0,0,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Facebook_ROAS,645474,11772.55,0,0,0,0,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,GoogleUAC_AEO,121643,4113.41,13,2.44,7.74,20.69,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,IronSource_INSTALL,58490,1566.51,253,111.34,289.21,377.51,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Liftoff_OTHER,611455,12410.1,820,299.85,1474.99,2835.6,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Moloco_ROAS,10721625,7505.89,849,300.68,1910.67,3595.84,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Unity_INSTALL,105131,2939.03,609,255.08,806.42,1142.21,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Unity_ROAS,33549,2926.04,215,68.87,310.37,659.54,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/8/2022,Vungle_ROAS,122409,3429,277,71.78,332.64,579.12,0,0,0,0,0,9574.56,5109,0.4803,38445.59
1/9/2022,AppleSearch_ROAS,5067,1562.13,77,32.44,281.22,451.44,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Applovin_AEO,25081,2038.52,157,55.02,481.39,642.98,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Applovin_INSTALL,2555,150,7,5.48,31.21,36.47,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Applovin_ROAS,16279,2793.39,123,42.53,286.45,476.42,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Facebook_AEO,649380,4769.79,0,0,0,0,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Facebook_INSTALL,3558,35.33,0,0,0,0,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Facebook_ROAS,568221,10928.62,0,0,0,0,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,GoogleUAC_AEO,97634,4086.77,9,0.81,12.72,16.15,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,IronSource_INSTALL,79674,2307.74,340,127.4,440.28,580.27,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Liftoff_OTHER,616941,12328.99,906,421.45,2025.76,3248.83,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Moloco_ROAS,9897927,7517.04,975,216.9,1045,2120.15,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Unity_INSTALL,107104,3346.75,629,287.41,770.63,1109.07,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Unity_ROAS,34107,2966.33,169,54.32,220.67,555.7,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,Vungle_ROAS,113608,3697,283,116,416.95,667.91,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/10/2022,AppleSearch_ROAS,4752,1618.43,73,13.26,171.68,235.25,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Applovin_AEO,46707,2548.52,286,118.24,862.57,1282.98,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Applovin_INSTALL,1703,120,5,1.17,1.17,1.17,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Applovin_ROAS,20344,3347.36,124,44.78,671.37,816.98,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Facebook_AEO,637585,4994.28,0,0,0,0,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Facebook_INSTALL,3301,36.08,0,0,0,0,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Facebook_ROAS,612649,11543.47,0,0,0,0,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,GoogleUAC_AEO,136461,4303.63,9,1.46,12.28,20.51,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,IronSource_INSTALL,69269,2048.35,158,63.15,192.89,266.69,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Liftoff_OTHER,459308,11425.41,754,270.01,1956.73,3123.28,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Moloco_ROAS,10222146,8929.54,975,231.75,1520.03,2767.45,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity_INSTALL,99537,2658.43,502,164.46,688.41,1094.47,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity_ROAS,39069,3146.1,226,37.41,306.42,470.53,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Vungle_ROAS,95134,2425,172,7.76,103.24,259.99,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/11/2022,AppleSearch_ROAS,5107,1561.96,67,4.04,234.59,357.48,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Applovin_AEO,33974,3602.4,226,113.57,653.12,1011.75,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Applovin_INSTALL,994,72,3,1.9,1.9,1.9,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Applovin_ROAS,25806,3858.69,144,33.05,228.09,443.47,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Facebook_AEO,497396,4776.96,0,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Facebook_INSTALL,3098,35.85,0,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Facebook_ROAS,507607,10964.82,0,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,GoogleUAC_AEO,95195,4187.4,8,0.08,5.56,11.17,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,IronSource_INSTALL,48283,1139.77,181,55.78,185.98,263.57,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Liftoff_OTHER,469561,14134.31,861,351.51,1835.98,3101.78,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Moloco_ROAS,11610920,9499.16,883,136.6,1056.98,2244.5,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,TikTok_INSTALL,76920,291,20,4.65,14.44,24.2,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity_INSTALL,105337,2895.85,509,171.63,609.19,948.6,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity_ROAS,38807,3114.62,206,12.87,170.68,520.02,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Vungle_ROAS,116752,2878,267,129.53,563.8,976,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/12/2022,AppleSearch_ROAS,5447,1802.95,78,35.7,207.9,385.61,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Applovin_AEO,29562,4085.26,249,106.69,1202.26,1932.61,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Applovin_INSTALL,971,72,4,2.71,7.98,10.89,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Applovin_ROAS,26676,6507.92,93,37.47,523.1,900.68,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Chartboost_ROAS,5612,20,2,64.89,79.27,79.27,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Facebook_AEO,537836,5238.08,0,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Facebook_INSTALL,2941,36.35,0,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Facebook_ROAS,483820,11637.69,0,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,GoogleUAC_AEO,91262,4014.04,4,1.01,2.96,7.64,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,IronSource_INSTALL,40658,1140.89,123,46.47,118.86,151.69,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Liftoff_OTHER,346769,13333.26,842,288.28,2032.66,3144.5,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Moloco_ROAS,10905674,9531.31,946,116.61,1388.93,2457.41,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,TikTok_INSTALL,102298,291,20,12.05,21.3,23.42,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity_INSTALL,112423,2911.62,531,178.81,762.67,1359.46,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity_ROAS,37271,2861.82,179,44.36,855.61,1301.83,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Vungle_ROAS,119469,2792,224,42.05,196,367.6,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/13/2022,AppleSearch_ROAS,5309,1644.39,77,18.77,163.09,301.68,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Applovin_AEO,44824,4414.08,322,109.93,895.89,1702.81,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Applovin_INSTALL,1150,72,2,0.06,0.06,0.06,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Applovin_ROAS,37935,6563.04,293,153.66,1323.75,2198.4,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Facebook_AEO,530189,5250.53,0,0,0,0,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Facebook_INSTALL,2815,37.5,0,0,0,0,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Facebook_ROAS,451283,12332.5,0,0,0,0,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,GoogleUAC_AEO,55968,3262.85,12,0.18,2.27,11.47,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,IronSource_INSTALL,32986,675.79,134,31.51,186.88,278.09,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Liftoff_OTHER,343851,13916.27,895,262.22,1921.86,3213.35,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Moloco_ROAS,10731157,9524.73,870,141.7,1145.21,2229.69,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,TikTok_INSTALL,100382,291,8,3.11,7.78,9.55,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity_INSTALL,100794,2715.23,512,168.92,571.68,756.25,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity_ROAS,38498,2923.35,196,65.89,256.7,463.45,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Vungle_ROAS,158986,3539,290,57.95,294.41,574.53,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/14/2022,AppleSearch_ROAS,6658,2136.25,79,11.08,55.75,129.29,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Applovin_AEO,36190,4738.22,222,79.2,655.73,1099.95,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Applovin_INSTALL,1060,54,7,5.79,18.31,21.6,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Applovin_ROAS,70536,12977.44,325,81.77,1681.82,3561.48,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Chartboost_ROAS,3848,20,2,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Facebook_AEO,565009,5430.69,0,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Facebook_INSTALL,2841,36.72,0,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Facebook_ROAS,476652,12228.26,0,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,GoogleUAC_AEO,86090,3844.93,7,0.21,17.19,65.89,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,IronSource_INSTALL,27405,728.85,96,26.13,108.72,185.08,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Liftoff_OTHER,468801,13680.84,755,319.27,2377.68,4773.28,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Moloco_ROAS,12028207,9512.51,852,126.33,1142.6,2182.16,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,TikTok_INSTALL,84494,291,7,1.19,1.89,1.89,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity_INSTALL,101309,2545.58,480,162.89,641.33,840.77,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity_ROAS,31992,2926.39,204,34.06,395.33,669.15,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Vungle_ROAS,128818,2873,217,80.3,481.16,597.5,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/15/2022,AppleSearch_ROAS,7152,1713.54,98,11.29,120.68,210.15,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Applovin_AEO,64464,4720.16,405,166,1225.85,2203.83,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Applovin_INSTALL,3011,48,11,13.41,27,66.79,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Applovin_ROAS,65483,16433.06,364,239.83,1490.54,2535.82,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Facebook_AEO,614598,5465.47,0,0,0,0,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Facebook_INSTALL,3145,36.74,0,0,0,0,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Facebook_ROAS,514190,12577.8,0,0,0,0,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,GoogleUAC_AEO,128030,4060.47,10,0.06,3.33,12.27,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,IronSource_INSTALL,65088,1933.09,361,109.14,562.26,806.57,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Liftoff_OTHER,599808,14113.94,979,500.73,3011.7,5528.5,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Moloco_ROAS,11767989,9519.04,992,227.66,1216.18,2001.25,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,TikTok_INSTALL,90755,291,28,4.56,16.6,17.28,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity_INSTALL,103386,2694.83,579,195.98,686.14,929.84,0,0,0,0,0,13152.21,5987,0.4864,39860.1
